96	す	も
96	つ	み
96	て	ち
96	で	せ
96	で	よ
96	な	ち
96	ば	り
96	べ	た
96	む	い
96	め	ろ
96	や	ち
96	ー	、
96	ー	ら
95	お	ど
95	ぎ	る
95	ち	こ
95	は	ご
95	ば	は
95	よ	そ
95	り	ふ
95	れ	こ
94	、	れ
94	あ	う
94	け	が
94	で	ご
94	に	え
94	ぴ	ゅ
94	も	や
94	る	み
93	ぇ	あ
93	さ	す
93	じ	り
93	す	む
93	の	ら
92	え	あ
92	こ	を
92	ざ	し
92	し	け
92	じ	ぇ
92	じ	と
92	す	、
92	す	っ
92	ち	お
92	ち	さ
92	つ	お
92	で	そ
92	な	で
92	に	ぶ
91	。	て
91	え	じ
91	ぎ	を
91	ぐ	た
91	し	ぶ
91	じ	も
91	そ	だ
91	つ	ご
91	で	ち
91	の	ろ
91	ば	で
91	ぱ	り
91	ふ	ぉ
91	ほ	ー
91	ら	ふ
91	る	ら
91	れ	ぞ
90	お	た
90	ご	、
90	の	ぜ
90	は	が
90	む	と
90	め	な
90	や	じ
90	ょ	が
90	ら	け
90	ら	ち
89	、	ら
89	お	に
89	ぎ	か
89	し	お
89	だ	ま
89	つ	ち
88	き	げ
88	げ	つ
88	こ	す
88	す	ら
88	つ	ら
88	つ	ー
88	て	う
88	で	で
88	は	ね
88	ひ	ご
88	び	ん
88	め	も
88	ろ	な
88	わ	ず
88	ー	ぐ
87	、	べ
87	。	め
87	お	て
87	か	ぜ
87	す	ー
87	ず	で
87	ぞ	れ
87	た	ろ
87	て	ね
87	な	よ
87	に	ご
87	ひ	ー
87	ま	け
87	ら	あ
87	れ	じ
87	ー	て
86	う	う
86	え	り
86	く	ぎ
86	げ	ほ
86	じ	お
86	そ	と
86	そ	ら
86	っ	つ
86	ね	ー
86	ぱ	す
86	ほ	け
86	よ	ば
86	る	ぶ
85	あ	ど
85	げ	い
85	こ	り
85	と	へ
85	ど	あ
85	な	げ
85	ゅ	ぎ
85	ょ	を
84	、	へ
84	う	ず
84	う	る
84	お	ぼ
84	ぐ	り
84	さ	で
84	ず	が
84	せ	ま
84	て	ら
84	ひ	し
84	び	き
84	ふ	の
84	め	ざ
84	ょ	で
84	よ	さ
84	ら	り
83	、	ぽ
83	。	え
83	。	り
83	す	ぱ
83	ぜ	ひ
83	た	れ
83	な	な
83	に	へ
83	ね	つ
83	ひ	く
83	び	っ
83	び	ゅ
83	や	ぶ
83	ら	ね
82	、	ぷ
82	ぎ	な
82	さ	る
82	ち	た
82	ぱ	っ
82	び	で
82	ょ	ば
82	わ	を
81	う	ゆ
81	き	む
81	け	を
81	ず	っ
81	そ	い
81	は	ぶ
81	ば	る
81	ぺ	ん
81	み	じ
81	ょ	じ
80	え	す
80	く	げ
80	ぐ	ち
80	じ	ぎ
80	そ	が
80	て	ひ
80	な	め
80	ば	こ
80	ひ	さ
80	む	は
80	ょ	き
80	る	り
79	あ	え
79	あ	て
79	あ	ふ
79	ぃ	あ
79	え	だ
79	く	く
79	せ	ら
79	そ	も
79	む	が
79	ゃ	で
79	れ	べ
79	わ	え
79	ー	ひ
78	。	げ
78	お	み
78	き	づ
78	ご	り
78	じ	ち
78	ず	つ
78	ず	を
78	せ	ず
78	た	ぞ
78	ち	き
78	て	り
78	の	。
78	は	え
78	ば	と
77	い	ぼ
77	え	さ
77	か	ざ
77	き	ぼ
77	じ	せ
77	つ	せ
77	び	か
77	ぴ	ん
77	や	つ
77	ら	ぬ
76	き	ざ
76	さ	り
76	ざ	っ
76	す	ず
76	で	け
76	ぼ	ん
76	め	す
76	ゃ	ら
76	る	っ
76	を	へ
75	。	ぼ
75	か	や
75	け	あ
75	け	は
75	こ	だ
75	し	げ
75	し	ほ
75	ち	ー
75	で	ざ
75	で	ど
75	と	ぞ
75	な	ぐ
75	ひ	な
75	ふ	ま
75	み	ょ
75	め	か
75	め	ぐ
75	ょ	だ
75	ら	め
75	ん	っ
75	ー	。
74	。	や
74	き	。
74	き	ば
74	さ	む
74	じ	す
74	す	ぺ
74	ど	ね
74	ど	る
74	ね	、
74	ぼ	え
74	も	せ
74	よ	ー
74	ら	や
73	う	べ
73	え	ず
73	か	そ
73	せ	、
73	ち	よ
73	で	ゆ
73	ね	ら
73	ひ	び
73	ほ	て
73	や	せ
73	ゅ	わ
73	る	め
73	ん	ず
73	ん	ゆ
73	ー	め
72	。	む
72	け	ば
72	せ	り
72	ど	め
72	な	ば
72	な	ふ
72	の	ぱ
72	は	ー
72	ぷ	ん
72	へ	と
72	ー	り
71	い	ゆ
71	か	ば
71	こ	び
71	ざ	わ
71	じ	、
71	じ	む
71	た	ふ
71	ぬ	け
71	ば	や
71	ひ	だ
71	ふ	だ
71	べ	ー
71	む	だ
71	む	ね
71	も	ば
71	ゅ	る
71	ょ	ぎ
70	あ	ろ
70	と	ろ
70	の	る
70	ば	が
70	ゅ	め
70	よ	、
69	が	ね
69	ぎ	と
69	ぎ	は
69	こ	る
69	ち	っ
69	っ	ぐ
69	て	ふ
69	に	を
69	び	が
69	び	は
69	ま	ど
69	み	れ
69	む	で
69	や	と
69	ゅ	ち
69	わ	ゆ
68	お	じ
68	お	の
68	が	ぞ
68	が	む
68	ぎ	も
68	ぐ	い
68	ご	じ
68	じ	れ
68	っ	す
68	て	ど
68	は	ゆ
68	ぶ	で
68	ら	び
68	り	う
68	わ	ん
67	が	げ
67	ぎ	い
67	じ	ぷ
67	で	だ
67	に	ぎ
67	に	ゆ
67	ぶ	れ
67	ほ	こ
67	み	き
67	ゃ	ち
67	や	ど
67	わ	ざ
67	ん	ぺ
67	ー	ぱ
66	お	る
66	き	ひ
66	ぎ	が
66	ぐ	れ
66	じ	ら
66	せ	だ
66	た	ど
66	て	け
66	と	む
66	ひ	ゃ
66	び	、
66	み	ゅ
66	も	ー
66	ゃ	あ
66	る	え
66	ー	ふ
65	、	び
65	。	が
65	。	く
65	ぇ	り
65	お	つ
65	し	ぎ
65	そ	ち
65	だ	つ
65	ち	ち
65	ち	り
65	ど	だ
65	み	さ
65	め	は
65	ろ	さ
65	ろ	ず
64	。	ぜ
64	あ	ぷ
64	き	び
64	く	び
64	ご	め
64	さ	ば
64	じ	わ
64	て	だ
64	て	わ
64	で	わ
64	ど	ち
64	り	り
64	れ	よ
64	ろ	も
63	、	ぐ
63	。	ぎ
63	あ	や
63	ぎ	て
63	ぐ	し
63	せ	の
63	だ	せ
63	だ	ら
63	ね	に
63	へ	る
63	ぼ	し
63	み	し
63	み	り
63	ょ	と
63	ら	ど
63	る	ぐ
62	、	ろ
62	が	ゆ
62	そ	っ
62	つ	ぞ
62	つ	ね
62	ぱ	そ
62	ふ	あ
62	や	け
62	や	で
62	ょ	ー
61	。	ね
61	お	ふ
61	ぐ	を
61	ご	を
61	た	や
61	と	げ
61	な	そ
61	ば	た
61	ぶ	き
61	ぷ	を
61	ほ	り
61	む	、
61	や	お
61	よ	わ
61	る	ぼ
60	か	べ
60	ぎ	で
60	ぎ	ゅ
60	な	ぶ
60	な	ほ
60	に	ば
60	は	れ
60	ば	よ
60	ぶ	に
60	み	も
60	も	む
60	ゃ	り
60	よ	せ
60	ろ	だ
59	、	ぱ
59	お	め
59	か	ろ
59	く	ぜ
59	げ	ら
59	ご	さ
59	ご	ん
59	さ	び
59	つ	っ
59	ね	す
59	の	ざ
59	び	も
59	ぷ	で
59	み	み
59	り	ば
59	れ	ふ
58	い	ー
58	お	が
58	お	ら
58	お	ろ
58	ず	む
58	せ	ー
58	で	ほ
58	ね	て
58	ひ	こ
58	ぴ	っ
58	や	た
58	や	や
58	ん	う
57	ぁ	。
57	か	び
57	か	む
57	ぎ	ら
57	じ	ば
57	だ	で
57	ち	け
57	で	が
57	ぱ	く
57	へ	。
57	ゃ	、
57	ら	ひ
57	を	ご
56	あ	け
56	ぃ	の
56	え	。
56	え	と
56	こ	ば
56	こ	わ
56	ご	ど
56	ご	み
56	さ	や
56	じ	い
56	じ	ね
56	た	ず
56	ち	す
56	つ	ぜ
56	つ	ろ
56	で	り
56	び	さ
56	べ	り
56	ま	き
56	み	ぃ
56	や	み
56	ゅ	だ
56	ゆ	び
56	ょ	す
56	り	け
56	を	が
56	ー	せ
56	ー	も
55	ぉ	ー
55	く	へ
55	ぐ	う
55	げ	を
55	し	む
55	だ	ね
55	に	ね
55	ひ	よ
55	め	っ
55	る	つ
55	わ	め
55	を	ぬ
54	あ	を
54	ぃ	た
54	ぎ	わ
54	ご	で
54	さ	、
54	し	ぼ
54	じ	よ
54	は	ぎ
54	ぷ	に
54	む	。
54	む	ぶ
54	ゃ	も
54	ゅ	よ
54	ょ	ぶ
54	ら	つ
54	れ	。
54	ろ	。
54	ー	お
53	か	ふ
53	こ	あ
53	つ	ぼ
53	と	ご
53	ど	す
53	な	て
53	ば	つ
53	ふ	さ
53	ぷ	よ
53	む	じ
53	む	た
53	や	あ
53	や	ろ
53	ゅ	み
53	よ	な
53	を	ね
53	ー	ろ
53	ー	わ
52	が	が
52	き	ぶ
52	こ	ぶ
52	ご	る
52	す	だ
52	て	ゆ
52	ど	よ
52	ね	の
52	ぱ	ら
52	ひ	め
52	ぶ	た
52	も	。
52	や	な
51	お	で
51	す	ぴ
51	ず	だ
51	ず	な
51	そ	つ
51	そ	び
51	た	ぎ
51	だ	を
51	ち	つ
51	と	づ
51	ど	け
51	な	ぎ
51	の	ぺ
51	の	ぽ
51	は	へ
51	ぷ	し
51	ま	ほ
51	め	と
51	ゅ	あ
51	ゅ	ほ
51	ょ	て
51	ろ	じ
50	ぇ	ー
50	こ	よ
50	さ	ひ
50	ざ	つ
50	す	え
50	ち	ご
50	っ	じ
50	ど	ば
50	ば	さ
50	ひ	る
50	ぶ	じ
50	ゆ	め
50	よ	ぶ
50	り	わ
50	る	ね
50	れ	ず
50	ろ	ま
49	え	れ
49	げ	な
49	だ	う
49	ど	さ
49	な	だ
49	の	ー
49	は	べ
49	ぶ	を
49	ま	や
49	め	ま
49	も	を
49	よ	ぼ
48	お	え
48	た	げ
48	て	ご
48	と	ぶ
48	は	を
48	ひ	て
48	ふ	ど
48	ふ	ね
48	ぷ	る
48	ぺ	い
48	ほ	ぼ
48	ろ	そ
48	ー	や
47	。	ご
47	あ	だ
47	え	く
47	え	ね
47	が	へ
47	ぐ	っ
47	こ	つ
47	ご	ご
47	ご	す
47	ず	ら
47	せ	が
47	せ	よ
47	た	へ
47	で	え
47	で	む
47	ね	を
47	ふ	に
47	べ	っ
47	む	さ
47	も	け
47	や	ん
47	り	せ
47	る	ご
47	れ	わ
46	あ	ち
46	ぃ	は
46	ヴ	ぁ
46	け	じ
46	げ	っ
46	ぜ	に
46	と	ぼ
46	に	ぜ
46	ひ	で
46	ふ	が
46	ぶ	と
46	ぶ	や
46	み	よ
46	ゃ	さ
46	ゆ	た
46	ょ	。
46	る	げ
46	ろ	き
45	か	ひ
45	ぐ	あ
45	そ	ば
45	た	ぐ
45	だ	は
45	だ	る
45	な	べ
45	ね	じ
45	の	ぐ
45	ぱ	な
45	ひ	を
45	び	り
45	ほ	ぞ
45	ま	ご
45	み	ー
45	も	る
45	や	ば
45	り	ず
45	れ	く
45	ろ	げ
45	ん	べ
44	、	ざ
44	あ	す
44	あ	で
44	え	よ
44	お	せ
44	ぐ	の
44	け	も
44	ご	お
44	ご	も
44	す	ぷ
44	ず	ん
44	そ	り
44	つ	ひ
44	づ	か
44	で	ね
44	ど	じ
44	ね	い
44	は	ぼ
44	び	い
44	ぴ	つ
44	ぷ	が
44	む	ち
44	も	ほ
44	も	れ
44	ゅ	は
44	ょ	ち
44	ょ	な
44	よ	の
44	ら	よ
43	あ	は
43	が	ー
43	さ	そ
43	じ	く
43	じ	ー
43	ず	。
43	だ	そ
43	っ	ふ
43	で	び
43	と	ね
43	ど	た
43	な	ご
43	ね	な
43	は	。
43	び	ま
43	ふ	み
43	ふ	ゆ
43	ま	み
43	ゃ	や
43	よ	む
43	ら	て
43	わ	は
43	を	ぜ
43	ん	む
42	、	ず
42	う	ぃ
42	え	え
42	お	ひ
42	き	え
42	く	ぼ
42	け	。
42	こ	、
42	こ	ぴ
42	ご	こ
42	ご	ー
42	じ	。
42	ず	と
42	せ	を
42	た	む
42	だ	も
42	つ	わ
42	ば	ぶ
42	む	そ
42	め	き
42	ゅ	た
42	ゆ	か
41	。	れ
41	ぇ	に
41	お	ば
41	お	び
41	が	ぜ
41	ぎ	む
41	く	ー
41	げ	に
41	こ	お
41	ご	が
41	せ	に
41	で	ば
41	に	ぼ
41	ほ	く
41	め	つ
41	も	ね
41	や	も
41	や	ー
41	ょ	ゆ
41	ら	ゆ
41	る	ぜ
41	ろ	あ
41	わ	ち
41	ー	そ
40	あ	せ
40	ぃ	に
40	お	あ
40	き	ふ
40	ぎ	ー
40	し	ひ
40	ず	ま
40	そ	か
40	だ	た
40	ち	め
40	ち	や
40	と	ゆ
40	に	れ
40	び	な
40	ふ	や
40	べ	ら
40	み	う
40	ゃ	べ
40	ゅ	な
40	り	ち
40	り	む
40	ー	ぼ
39	。	ぶ
39	ぁ	み
39	い	ぬ
39	え	つ
39	か	ご
39	が	ぶ
39	き	ね
39	ざ	す
39	そ	な
39	だ	む
39	ど	や
39	に	ょ
39	ぬ	き
39	ひ	ま
39	び	だ
39	ふ	よ
39	ほ	そ
39	ま	お
39	も	め
39	ゃ	れ
39	ゅ	け
39	ょ	ぞ
39	ら	ほ
39	り	ほ
39	ろ	み
39	を	ぎ
39	を	で
38	ぁ	、
38	ぇ	い
38	え	ど
38	え	ー
38	が	ご
38	ぎ	、
38	ご	け
38	ご	ま
38	さ	げ
38	し	ぬ
38	だ	こ
38	て	え
38	で	め
38	ね	む
38	び	あ
38	ぶ	ど
38	ま	ぐ
38	ゃ	す
38	ゃ	る
38	ゆ	え
38	ゆ	っ
38	よ	め
38	り	ね
38	ろ	ば
38	を	ぶ
38	ー	べ
37	。	ゆ
37	ぎ	た
37	げ	し
37	さ	。
37	ず	う
37	ず	お
37	そ	、
37	ぞ	。
37	だ	じ
37	っ	、
37	に	ら
37	ぬ	し
37	ね	ぇ
37	ひ	ど
37	び	る
37	ふ	は
37	ぶ	だ
37	ぼ	り
37	む	な
37	め	さ
37	ゃ	う
37	や	わ
37	や	を
37	ゅ	が
37	ら	ご
37	る	び
37	わ	き
37	を	ば
36	。	べ
36	あ	べ
36	す	さ
36	ず	け
36	ず	ね
36	だ	わ
36	ぢ	か
36	つ	そ
36	ぬ	い
36	ば	じ
36	ば	そ
36	び	こ
36	ぶ	。
36	ぶ	こ
36	ぶ	さ
36	ぶ	は
36	ぽ	け
36	ま	よ
36	み	お
36	ょ	、
36	ら	ぐ
36	ら	へ
36	り	る
36	れ	れ
36	ろ	や
36	わ	と
35	。	へ
35	。	ら
35	え	こ
35	が	を
35	く	ぞ
35	け	か
35	げ	さ
35	ご	あ
35	さ	ね
35	さ	ぶ
35	さ	め
35	ざ	か
35	し	う
35	し	ふ
35	ぜ	つ
35	つ	び
35	て	ば
35	と	ぎ
35	は	び
35	ひ	い
35	ぴ	ら
35	み	そ
35	や	そ
35	ゅ	さ
35	ゅ	を
35	り	ど
35	れ	そ
35	ろ	せ
35	ろ	よ
35	ー	い
34	ぁ	ー
34	あ	ぶ
34	う	ー
34	え	ぶ
34	き	う
34	ぐ	で
34	こ	や
34	ご	ち
34	ぞ	き
34	っ	は
34	で	へ
34	と	ず
34	に	び
34	ね	だ
34	ひ	け
34	び	た
34	み	い
34	み	ふ
34	り	み
34	る	ゆ
34	れ	ほ
34	ろ	ぼ
34	わ	ぎ
34	わ	で
34	わ	わ
33	え	ろ
33	ぐ	さ
33	ぐ	す
33	こ	せ
33	ご	や
33	ず	こ
33	ぞ	ま
33	ち	そ
33	て	め
33	で	ぶ
33	に	ぞ
33	ね	ば
33	ぱ	に
33	ひ	た
33	ひ	や
33	ふ	ろ
33	ぶ	ち
33	べ	く
33	ぼ	で
33	ゃ	つ
33	や	れ
33	ら	ぎ
33	わ	び
33	を	れ
33	ー	こ
32	ぃ	る
32	ぇ	く
32	お	だ
32	か	へ
32	が	ぎ
32	げ	が
32	ご	え
32	さ	お
32	せ	わ
32	ぜ	か
32	ぞ	い
32	だ	あ
32	っ	ぺ
32	て	ぜ
32	ど	せ
32	ど	ー
32	ぬ	。
32	は	ぐ
32	ば	め
32	び	や
32	ぶ	す
32	み	。
32	め	ず
32	ゃ	た
32	や	ね
32	ゅ	お
32	ょ	も
32	り	ぐ
32	る	れ
32	ー	あ
32	ー	れ
31	。	ば
31	あ	ば
31	か	づ
31	ぎ	っ
31	ぐ	が
31	こ	き
31	ご	ら
31	さ	み
31	せ	ぐ
31	だ	ひ
31	で	ぱ
31	な	び
31	な	ろ
31	ば	お
31	ば	き
31	ふ	を
31	ぶ	が
31	ほ	す
31	ま	ひ
31	む	ぺ
31	め	そ
31	も	ご
31	や	う
31	り	ざ
31	り	ぬ
31	ー	け
31	ー	ー
30	。	ぽ
30	。	ろ
30	ぃ	が
30	ぎ	ま
30	く	ゆ
30	け	お
30	け	よ
30	げ	で
30	し	ね
30	し	わ
30	ず	る
30	ち	へ
30	な	ぞ
30	な	へ
30	に	ろ
30	ぬ	り
30	ば	せ
30	ば	だ
30	ば	ち
30	ふ	め
30	ぶ	も
30	ぽ	す
30	み	ど
30	め	じ
30	め	ば
30	ゃ	せ
30	や	ざ
30	や	ふ
30	ら	る
30	り	ぎ
29	、	ぞ
29	ぐ	も
29	こ	ひ
29	ご	せ
29	さ	よ
29	ざ	る
29	す	お
29	す	ひ
29	そ	ぎ
29	ち	ひ
29	て	へ
29	ば	う
29	ひ	み
29	へ	お
29	べ	に
29	ぽ	じ
29	ま	ぁ
29	む	せ
29	も	ゆ
29	ゃ	じ
29	ゃ	ま
29	や	ほ
29	や	よ
29	ゆ	く
29	ゆ	に
29	る	へ
29	れ	ち
29	わ	じ
29	ー	っ
28	ぎ	さ
28	ぎ	つ
28	げ	、
28	ざ	き
28	し	ぐ
28	じ	ご
28	じ	ぜ
28	じ	ろ
28	す	あ
28	せ	で
28	せ	ぷ
28	た	ゆ
28	ち	。
28	ち	ね
28	つ	ほ
28	で	れ
28	と	ぷ
28	ど	み
28	な	む
28	ぱ	ね
28	ひ	ふ
28	ふ	て
28	ぶ	な
28	ぶ	ひ
28	ぷ	は
28	へ	き
28	べ	す
28	べ	ま
28	ぼ	た
28	み	ぢ
28	む	く
28	む	ぱ
28	も	ろ
28	ゃ	む
28	り	べ
28	り	れ
28	ろ	ふ
28	わ	う
27	ぃ	う
27	ぇ	ぶ
27	お	へ
27	か	ほ
27	が	ば
27	ぎ	く
27	ぎ	こ
27	ぐ	か
27	げ	の
27	じ	え
27	じ	や
27	す	や
27	ず	も
27	せ	。
27	せ	と
27	ぜ	ろ
27	だ	お
27	つ	む
27	に	ぷ
27	ね	し
27	ね	り
27	ば	ま
27	ぱ	む
27	ふ	こ
27	ぶ	く
27	ぶ	ぬ
27	べ	お
27	ぽ	っ
27	ま	め
27	む	っ
27	め	く
27	ゃ	け
27	ゃ	だ
27	や	え
27	ょ	ほ
27	れ	ぐ
27	を	ぼ
26	あ	こ
26	え	み
26	え	む
26	お	ゆ
26	き	へ
26	ぎ	す
26	ぎ	や
26	く	ず
26	ぐ	と
26	ご	そ
26	ご	よ
26	ご	れ
26	ざ	と
26	す	げ
26	す	ち
26	た	ぼ
26	だ	み
26	つ	る
26	て	ろ
26	ぬ	か
26	ね	は
26	の	ぴ
26	ば	け
26	ぱ	た
26	ひ	づ
26	ぷ	さ
26	へ	た
26	べ	な
26	べ	れ
26	ほ	め
26	ぽ	た
26	ま	て
26	む	よ
26	め	こ
26	も	ぜ
26	ゃ	わ
26	や	ゆ
26	ゅ	ら
26	ゆ	で
26	よ	き
26	り	び
26	り	め
26	る	ぱ
26	れ	さ
26	れ	ぜ
26	ろ	え
26	ー	ぽ
25	ぃ	ず
25	ぃ	っ
25	う	ぷ
25	ぇ	す
25	が	ぼ
25	ぐ	ろ
25	け	す
25	け	ず
25	こ	へ
25	さ	も
25	す	せ
25	す	ぶ
25	ず	さ
25	で	を
25	ど	そ
25	ど	て
25	に	ぐ
25	は	ろ
25	ふ	で
25	ふ	ば
25	ぶ	み
25	へ	っ
25	へ	て
25	へ	は
25	ほ	ら
25	め	。
25	や	だ
25	や	ひ
25	ゅ	で
25	ょ	め
25	り	ご
25	り	ら
25	わ	て
25	わ	ば
25	を	げ
24	。	の
24	。	び
24	ぁ	れ
24	お	げ
24	お	む
24	が	べ
24	ぎ	せ
24	ぐ	げ
24	け	や
24	ご	ふ
24	じ	ふ
24	じ	へ
24	す	び
24	ず	あ
24	せ	ば
24	そ	わ
24	つ	へ
24	ど	ひ
24	ど	へ
24	ね	こ
24	ば	む
24	び	く
24	び	み
24	ぴ	り
24	ふ	な
24	ぶ	い
24	ぺ	き
24	ほ	さ
24	む	も
24	む	ろ
24	や	む
24	ゆ	の
24	ゆ	み
24	ら	げ
24	る	ぷ
24	れ	や
24	ろ	ご
24	ー	よ
23	、	る
23	。	ざ
23	。	ぷ
23	ぃ	を
23	え	ち
23	え	や
23	こ	べ
23	ご	ぞ
23	ざ	の
23	ず	り
23	せ	ぎ
23	ぜ	な
23	そ	で
23	そ	ぽ
23	た	ぜ
23	ち	せ
23	ち	び
23	ち	べ
23	て	ぎ
23	な	ぽ
23	ね	ず
23	び	ら
23	ぶ	ー
23	ぷ	す
23	ぼ	い
23	ぼ	す
23	ま	ぜ
23	み	ご
23	め	よ
23	ゃ	。
23	や	て
23	ゅ	え
23	ゆ	ず
23	ょ	そ
23	よ	け
23	わ	ま
22	あ	び
22	ぃ	な
22	ぉ	る
22	ぐ	き
22	ぐ	な
22	こ	。
22	こ	て
22	さ	ず
22	ざ	に
22	じ	そ
22	ず	す
22	ぜ	り
22	そ	に
22	そ	は
22	そ	を
22	ち	る
22	て	び
22	で	っ
22	で	ぼ
22	で	ら
22	と	ぜ
22	に	る
22	ぬ	の
22	は	ぞ
22	は	ぱ
22	ば	も
22	ひ	も
22	び	て
22	び	ひ
22	ぼ	が
22	ま	げ
22	み	く
22	み	わ
22	む	げ
22	む	ひ
22	め	ち
22	め	や
22	ゃ	お
22	や	げ
22	ゆ	い
22	よ	に
22	よ	ほ
22	よ	ま
22	よ	ゆ
22	り	ぼ
22	れ	あ
22	わ	も
22	ー	う
21	あ	。
21	あ	み
21	お	ぶ
21	か	ゆ
21	き	ぐ
21	け	ち
21	け	ね
21	じ	ひ
21	せ	く
21	せ	め
21	そ	る
21	ち	ぎ
21	ち	れ
21	ち	わ
21	つ	ぐ
21	つ	ゆ
21	て	ぼ
21	で	げ
21	な	ぼ
21	に	ざ
21	ね	き
21	ひ	げ
21	び	ふ
21	ぶ	、
21	ぶ	そ
21	べ	、
21	ま	ぎ
21	み	け
21	み	ほ
21	む	ま
21	や	ぢ
21	ゅ	か
21	ゅ	ざ
21	ょ	お
21	ょ	よ
21	ょ	る
21	る	ぞ
21	る	ぽ
21	れ	ぎ
21	ろ	り
21	ん	づ
21	ー	げ
21	ー	ほ
20	あ	む
20	ぃ	し
20	ぃ	ぽ
20	ぇ	。
20	が	ぽ
20	ぎ	だ
20	ぐ	ー
20	け	さ
20	げ	す
20	こ	ふ
20	ご	ぜ
20	ご	だ
20	ご	ひ
20	さ	ほ
20	す	そ
20	ぞ	え
20	た	ご
20	た	ぷ
20	だ	だ
20	つ	ふ
20	て	ぶ
20	と	ぐ
20	と	べ
20	ぬ	ん
20	ね	ぃ
20	ぱ	わ
20	ひ	そ
20	び	お
20	び	せ
20	ふ	す
20	ふ	そ
20	ぷ	ち
20	べ	し
20	ぼ	の
20	む	ほ
20	む	め
20	む	や
20	む	ー
20	も	へ
20	ゅ	も
20	よ	お
20	よ	だ
20	り	げ
20	り	ぷ
20	ろ	め
20	わ	。
20	を	。
19	。	ぐ
19	。	ぱ
19	ぁ	り
19	あ	ず
19	あ	ほ
19	ぃ	ぶ
19	ぇ	ん
19	お	ぷ
19	き	ぜ
19	ぎ	お
19	く	ぐ
19	く	ぽ
19	ぐ	こ
19	ぐ	だ
19	ぐ	や
19	け	く
19	げ	か
19	こ	け
19	ご	た
19	さ	あ
19	さ	ぽ
19	す	ろ
19	ぜ	、
19	そ	ざ
19	だ	え
19	ち	づ
19	て	ぐ
19	で	ぎ
19	ど	ふ
19	な	ね
19	な	ゆ
19	ぬ	す
19	ね	あ
19	ね	さ
19	ね	と
19	ば	え
19	ぱ	の
19	ひ	ぜ
19	ふ	い
19	ふ	ち
19	ぶ	あ
19	ぷ	て
19	ほ	を
19	ぼ	る
19	ま	。
19	よ	は
19	る	ぬ
19	ろ	け
19	ん	ぬ
19	ー	へ
18	、	ぺ
18	ぁ	っ
18	ぁ	と
18	あ	ざ
18	い	ぱ
18	え	め
18	き	ゆ
18	ぎ	あ
18	ぎ	ふ
18	く	づ
18	ぐ	、
18	ぐ	は
18	さ	ゆ
18	ざ	を
18	ず	く
18	ず	や
18	せ	れ
18	ち	げ
18	っ	あ
18	で	べ
18	で	ゅ
18	と	ぱ
18	ど	ほ
18	ど	わ
18	の	ず
18	は	ぷ
18	ば	わ
18	ひ	あ
18	び	つ
18	ぴ	あ
18	ぶ	ざ
18	ほ	ゆ
18	ぼ	つ
18	ま	ゆ
18	み	ぶ
18	む	ぎ
18	も	ぎ
18	も	げ
18	ゃ	ど
18	ゃ	ほ
18	ゆ	だ
18	ゆ	は
18	よ	た
18	ら	ざ
18	ら	ぱ
18	り	ろ
18	ろ	へ
17	え	お
17	が	ぷ
17	ぐ	ま
17	け	せ
17	こ	ゆ
17	ご	て
17	ご	な
17	ご	む
17	さ	ぞ
17	さ	ふ
17	す	ほ
17	せ	し
17	せ	は
17	そ	ぶ
17	だ	や
17	ち	ず
17	ち	ふ
17	っ	ず
17	て	げ
17	で	ぜ
17	で	ぬ
17	ね	で
17	ね	ま
17	は	ざ
17	ぱ	し
17	ぶ	よ
17	ぷ	う
17	ぷ	ー
17	へ	か
17	へ	び
17	ほ	い
17	ほ	の
17	み	ゃ
17	む	る
17	も	ぽ
17	ゃ	ね
17	ゅ	、
17	ゅ	ど
17	ゆ	ら
17	よ	ご
17	り	ぶ
17	る	む
17	る	ろ
17	れ	お
17	ろ	ざ
17	を	ぐ
17	を	ず
16	、	、
16	ぁ	ら
16	あ	ぱ
16	ぃ	い
16	ぃ	ち
16	ぃ	み
16	う	ぉ
16	う	ぱ
16	ぉ	ん
16	か	ぁ
16	か	ぐ
16	が	び
16	く	ぷ
16	け	う
16	こ	ね
16	せ	も
16	そ	ぼ
16	ぞ	お
16	ぞ	け
16	だ	ぶ
16	ち	う
16	つ	べ
16	に	べ
16	に	ゃ
16	ば	ひ
16	ひ	ひ
16	ひ	り
16	ふ	ー
16	ぶ	お
16	ぷ	、
16	へ	む
16	べ	も
16	ぺ	と
16	ほ	お
16	ぼ	ろ
16	ぽ	あ
16	ま	ぬ
16	も	ぞ
16	も	び
16	も	ぶ
16	ゃ	ぱ
16	ゃ	ひ
16	ゅ	や
16	ゆ	と
16	ょ	け
16	ょ	ひ
16	ょ	ま
16	ょ	や
16	よ	と
16	よ	や
16	ら	ぜ
16	ら	ぞ
16	ら	づ
16	ら	ら
16	わ	、
16	を	ぞ
16	ー	み
15	あ	ひ
15	え	せ
15	お	ご
15	が	ぴ
15	こ	ぎ
15	し	へ
15	ず	じ
15	せ	け
15	せ	さ
15	せ	み
15	つ	ん
15	て	ぱ
15	と	ぅ
15	ど	ぐ
15	ば	ば
15	ば	ふ
15	ば	ほ
15	ひ	え
15	ひ	ざ
15	ひ	せ
15	び	え
15	び	ち
15	ふ	お
15	ぷ	せ
15	ぼ	か
15	ぼ	け
15	ぼ	ち
15	ぼ	ら
15	ぽ	ろ
15	ま	ふ
15	み	ね
15	む	づ
